"","model.name","model.id","firm.id","cdid","id","price","mpd","air","mpg","space","hpwt","trend","share","outshr","y"
"668","MCCOUG",321,18,8,1070,7.94283201368612,1.45970149253731,0,1.5,1.738,0.348232848232848,7,0.00252085865770076,0.877832341911289,1.69753155950938
"669","MCMARQ",327,18,8,1071,9.12381360877815,1.26507462686567,0,1.3,1.832,0.335027726432532,7,0.00176799431009957,0.877832341911289,1.34277772478173
"670","ODSTRF",382,19,8,1072,6.28025532656956,1.55701492537313,0,1.6,1.188,0.376884422110553,7,0.0002373076425708,0.877832341911289,-0.665465930851473
"671","ODOMEG",380,19,8,1075,6.27872158423827,1.55701492537313,0,1.6,1.46,0.334075723830735,7,0.000554248027932238,0.877832341911289,0.182788990265421
"672","ODCUTL",376,19,8,1077,6.96737189098674,1.55701492537313,0,1.6,1.4184,0.342019543973941,7,0.00672803569119359,0.877832341911289,2.67921520637171
"673","ODDELT",377,19,8,1080,8.64068477442232,1.65432835820896,0,1.7,1.6786,0.304436068425631,7,0.00353529031423768,0.877832341911289,2.03572740048571
"674","OD98  ",370,19,8,1084,11.2741203572444,1.45970149253731,0,1.5,1.7017,0.446780551905388,7,0.00159615931721195,0.877832341911289,1.24053229570109
"675","ODTORN",385,19,8,1085,14.4351633020297,1.26507462686567,0,1.3,1.824,0.410899653979239,7,0.000362588904694168,0.877832341911289,-0.241553601587661
"676","PLHORI",413,16,8,1086,6.09773998914624,2.23820895522388,0,2.3,1.1055,0.34965034965035,7,0.00153876891245312,0.877832341911289,1.20391466807194
"677","PLARRO",404,16,8,1087,6.45050072534256,2.82208955223881,0,2.9,1.0752,0.381609195402299,7,0.00034688995215311,0.877832341911289,-0.285815711263248
"678","PLVOLA",422,16,8,1089,5.97964182963704,1.94626865671642,0,2,1.4948,0.31496062992126,7,0.00271725074356653,0.877832341911289,1.77255259194877
"679","PLSAPO",417,16,8,1092,9.33547005049594,2.82208955223881,0,2.9,1.2328,0.427698574338086,7,0.000151778093883357,0.877832341911289,-1.11240375466202
"680","PLFURY",410,16,8,1093,6.63454980509716,1.75164179104478,0,1.8,1.7004,0.302613480055021,7,0.000793456614509246,0.877832341911289,0.541575562223658
"681","PTSUNB",464,19,8,1096,5.50571544926894,2.3355223880597,0,2.4,1.1748,0.319308790383171,7,0.00116950730634941,0.877832341911289,0.929514533276437
"682","PTPHOE",462,19,8,1098,6.12227986644686,1.55701492537313,0,1.6,1.5096,0.331334805932471,7,0.000753653174705806,0.877832341911289,0.490108981546994
"683","PTLEMA",459,19,8,1101,6.9198258787168,1.55701492537313,0,1.6,1.4527,0.344601247128323,7,0.00161670761670762,0.877832341911289,1.25332372472366
"684","OD98  ",370,19,8,1102,12.4781080873058,2.04358208955224,0,2.1,1.7017,0.315374507227332,7,0.00159615931721195,0.877832341911289,1.24053229570109
"685","PTLEMA",459,19,8,1103,7.16522465172293,1.65432835820896,0,1.7,1.4527,0.45770202020202,7,0.00161670761670762,0.877832341911289,1.25332372472366
"686","PTFIRB",452,19,8,1105,7.04405900755115,1.55701492537313,0,1.6,1.4578,0.322679778733866,7,0.00243388077072288,0.877832341911289,1.66241898729393
"687","PTGRNP",457,19,8,1111,7.48424305663091,1.55701492537313,0,1.6,1.4746,0.338600451467269,7,0.0028991982413035,0.877832341911289,1.83736620909286
"688","AD5000",8,7,8,1764,13.4658381486554,1.45970149253731,0,1.5,1.33,0.397990726429675,7,0.000268472778999095,0.877832341911289,-0.542073773085599
"689","ADFOX ",14,7,8,1765,9.36154367012784,2.23820895522388,0,2.3,1.0899,0.378640776699029,7,0.000253252295357558,0.877832341911289,-0.600437093450095
"690","BW733I",77,8,8,1767,32.7679853879193,1.36238805970149,1,1.4,1.4058,0.465789473684211,7,2.11043579464632e-05,0.877832341911289,-3.0853437432381
"691","DTB210",184,2,8,1768,6.40755594006649,3.50328358208955,0,3.6,0.9943,0.416883793642522,7,0.0017300530195267,0.877832341911289,1.32108403400627
"692","DT510 ",181,2,8,1769,7.6038749584714,2.43283582089552,0,2.5,1.071,0.486295313881521,7,0.000747782231992758,0.877832341911289,0.482288501746111
"693","DTF10S",186,2,8,1770,6.62227986644686,2.72477611940298,0,2.8,0.948,0.383141762452107,7,0.000361037113668693,0.877832341911289,-0.24584253914618
"694","DTG810",187,2,8,1771,11.1314823204346,1.55701492537313,0,1.6,1.1895,0.604158493526873,7,0.000276102418207681,0.877832341911289,-0.514051422794767
"695","FT128 ",241,17,8,1772,5.66675839405422,1.94626865671642,0,2,0.9796,0.321243523316062,7,0.000178430104745894,0.877832341911289,-0.950626345656094
"696","FTBRAV",244,17,8,1775,7.66062342472907,1.65432835820896,0,1.7,1.1245,0.362105263157895,7,0.000263843269106427,0.877832341911289,-0.559468050918399
"697","HDCIVI",257,3,8,1777,4.99191176828735,2.82208955223881,0,2.9,0.876,0.322981366459627,7,0.00199191775507565,0.877832341911289,1.46202984953836
"698","HDACCO",256,3,8,1780,7.82013262718305,3.21134328358209,0,3.3,1.0432,0.348182283666155,7,0.00156266649424544,0.877832341911289,1.21932563210972
"699","MZGLC ",351,4,8,1781,4.82320011184563,3.40597014925373,0,3.5,0.9856,0.269430051813472,7,0.000683783783783784,0.877832341911289,0.392818461930184
"700","MB230 ",296,9,8,1783,23.0210528725818,1.65432835820896,0,1.7,1.316,0.201954397394137,7,7.66843398422346e-06,0.877832341911289,-4.09771087976442
"701","MB240D",297,9,8,1784,22.809396430864,2.53014925373134,0,2.6,1.337,0.201298701298701,7,9.50213371266003e-05,0.877832341911289,-1.58072183242713
"702","MB300D",308,9,8,1785,29.3247338541769,2.14089552238806,0,2.2,1.3348,0.227474150664697,7,0.000138290443553601,0.877832341911289,-1.20546716325347
"703","MB280E",303,9,8,1786,30.2311755719683,1.36238805970149,0,1.4,1.3561,0.402349486049927,7,2.46605457131773e-05,0.877832341911289,-2.92961867316173
"704","MB450S",314,9,8,1787,44.7035682100051,1.16776119402985,1,1.2,1.554,0.45859872611465,7,7.21453510927195e-05,0.877832341911289,-1.85614045091662
"705","PG504 ",393,14,8,1789,11.4873105412935,1.65432835820896,0,1.7,1.1682,0.291390728476821,7,9.39738781844045e-05,0.877832341911289,-1.59180644814551
"706","PS924C",431,12,8,1791,18.3968197437475,1.94626865671642,0,2,1.139,0.405290102389078,7,0.000134915298073193,0.877832341911289,-1.23017614029418
"707","PST911",443,12,8,1792,31.8630774124591,1.45970149253731,0,1.5,1.0985,0.742980561555076,7,5.7985257985258e-05,0.877832341911289,-2.0746344945701
"708","PS928C",435,12,8,1793,43.7112369216616,1.16776119402985,0,1.2,1.3213,0.696564885496183,7,1.98499935342041e-05,0.877832341911289,-3.14661961874085
"709","SA99L ",482,11,8,1794,9.19896698301128,2.14089552238806,0,2.2,1.1591,0.425101214574899,7,0.000104008793482478,0.877832341911289,-1.49034785185808
"710","SBDL  ",486,5,8,1796,5.94896698301128,3.01671641791045,0,3.1,0.9796,0.317848410757946,7,0.000134863571705677,0.877832341911289,-1.23055961264093
"711","TYCORO",503,1,8,1798,6.23884428362477,2.72477611940298,0,2.8,1.0395,0.341685649202734,7,0.00275128669339196,0.877832341911289,1.78500066959988
"712","TYCORO",503,1,8,1800,7.52872158423827,1.94626865671642,0,2,1.1072,0.352250489236791,7,0.000450316824001035,0.877832341911289,-0.024871911770485
"713","TYCELI",499,1,8,1801,8.06553140018919,1.94626865671642,0,2,1.1136,0.4,7,0.00216430880641407,0.877832341911289,1.54503303131434
"714","TYCRES",504,1,8,1802,11.3324025658334,1.94626865671642,1,2,1.2395,0.401039732640178,7,0.00016143799301694,0.877832341911289,-1.05070217537148
"715","VWRABB",549,7,8,1803,7.42135962104809,2.53014925373134,0,2.6,0.9984,0.363171355498721,7,0.00163381611276348,0.877832341911289,1.26385043085741
"716","VWDASH",542,7,8,1805,9.31706514252048,2.23820895522388,0,2.3,1.0899,0.364485981308411,7,0.00037164101900944,0.877832341911289,-0.216894914445685
"717","VWSCRO",552,7,8,1807,9.34773998914625,2.43283582089552,0,2.5,0.9984,0.376059322033898,7,0.000363856200698306,0.877832341911289,-0.238064563585099
"718","VWBEET",540,7,8,1808,8.73424305663091,2.04358208955224,0,2.1,0.976,0.223409422049539,7,0.000128436570541834,0.877832341911289,-1.27938813213409
"719","VV244 ",522,6,8,1809,10.958169436999,1.8489552238806,0,1.9,1.2931,0.34375,7,0.000176024828656408,0.877832341911289,-0.964198243141352
"720","VVGL  ",534,6,8,1810,15.7127706639929,1.45970149253731,1,1.5,1.2931,0.385964912280702,7,0.000111483253588517,0.877832341911289,-1.42094891255222
"721","RNLECA",470,24,8,1811,5.49497925294993,2.53014925373134,0,2.6,0.852,0.337647720877884,7,0.000186253717832665,0.877832341911289,-0.907713481563098
"722","AMSPIR",28,15,9,1113,5.30674301437905,1.7687707641196,0,2.2,1.2024,0.321414222579349,8,0.000672922650292166,0.895516960483312,0.356861550053921
"723","AMCONC",19,15,9,1117,6.18277607223029,1.44717607973422,0,1.8,1.3392,0.30622660768969,8,0.00105764088343072,0.895516960483312,0.809027284864913
"724","AMPACE",27,15,9,1120,6.94035182980605,1.36677740863787,0,1.7,1.3321,0.319182891797,8,0.000101119144300287,0.895516960483312,-1.53846937214197
"725","BKSKYH",52,19,9,1124,6.28057221548098,1.28637873754153,0,1.6,1.188,0.385462555066079,8,0.000232346241457859,0.895516960483312,-0.70654016109321
"726","BKSKYL",53,19,9,1126,6.20205981878677,1.28637873754153,0,1.6,1.4673,0.396704302715899,8,0.00142369020501139,0.895516960483312,1.10623867535892
"727","BKCNTS",39,19,9,1127,6.9155584413763,1.44717607973422,0,1.8,1.4308,0.343924009171307,8,0.000770154501337031,0.895516960483312,0.491822305522598
"728","BKREGA",49,19,9,1130,7.44723888214765,1.44717607973422,0,1.8,1.46,0.346649059095411,8,0.00308729077943944,0.895516960483312,1.88028037461141
"729","BKLSAB",45,19,9,1132,8.4155584413763,1.44717607973422,0,1.8,1.7082,0.332466030644695,8,0.0016038674853917,0.895516960483312,1.22540432963674
"730","BKELCT",41,19,9,1135,12.2282306176848,1.20598006644518,0,1.5,1.8174,0.404594100756983,8,0.00109184658809547,0.895516960483312,0.84085681905911
"731","BKRIVE",50,19,9,1136,14.71583392347,1.28637873754153,0,1.6,1.4697,0.412343708433094,8,0.000636352381895613,0.895516960483312,0.300983629205631
"732","CDSEVI",93,19,9,1137,22.3466879179603,1.12558139534884,1,1.4,1.4688,0.406698564593301,8,0.000561020600178271,0.895516960483312,0.174988785024445
"733","CDELDR",91,19,9,1141,20.2034372292551,1.12558139534884,1,1.4,1.4688,0.44831223628692,8,0.000774400812122413,0.895516960483312,0.497320744389163
"734","CVCHEV",135,19,9,1145,5.60839590694104,2.33156146179402,0,2.9,1.0106,0.340301409820126,8,0.00465143111815391,0.895516960483312,2.29016137829123
"735","CVNOVA",146,19,9,1146,5.5849799289796,1.52757475083056,0,1.9,1.4381,0.361748977665933,8,0.00381842378924433,0.895516960483312,2.0928241555482
"736","CVMONZ",145,19,9,1148,5.30261078297409,1.92956810631229,0,2.4,1.188,0.349243306169965,8,0.00175255026245419,0.895516960483312,1.31405845864338
"737","CVMALI",142,19,9,1151,6.76955293173442,1.7687707641196,0,2.2,1.3896,0.314591700133869,8,0.00426157522036248,0.895516960483312,2.20262530066902
"738","CVCAMA",130,19,9,1154,7.11115072787768,1.44717607973422,0,1.8,1.485,0.347957639939486,8,0.00253468852134297,0.895516960483312,1.68305719692644
"739","CVMNTC",143,19,9,1156,7.345310507492,1.7687707641196,0,2.2,1.4472,0.309312273774268,8,0.00329153461424185,0.895516960483312,1.9443403428197
"740","CVCORV",139,19,9,1163,16.9596355763625,1.04518272425249,0,1.3,1.2834,0.578291814946619,8,0.000478248489650391,0.895516960483312,0.0153616099554261
"741","CRLEBA",119,16,9,1164,7.54641243586666,1.44717607973422,0,1.8,1.5111,0.3003003003003,8,0.00123289095771021,0.895516960483312,0.962348222399981
"742","CRCORD",107,16,9,1166,8.72823061768484,1.28637873754153,0,1.6,1.6848,0.366847826086957,8,0.000765091116173121,0.895516960483312,0.485226092558174
"743","CRNEWP",121,16,9,1167,8.82189452953057,1.36677740863787,0,1.7,1.7238,0.311614730878187,8,0.00108263593146479,0.895516960483312,0.832385183500675
"744","DGOMNI",170,16,9,1170,6.1552278628639,2.00996677740864,0,2.5,1.1055,0.327868852459016,8,0.00153978904625136,0.895516960483312,1.18463186278654
"745","DGCOLT",159,16,9,1171,6.18415348269861,2.6531561461794,0,3.3,0.9943,0.396039603960396,8,0.000776282559175993,0.895516960483312,0.499747736271683
"746","DGASPE",155,16,9,1174,6.21996615487492,1.44717607973422,0,1.8,1.4746,0.321027287319422,8,0.00145806922848371,0.895516960483312,1.13009955297017
"747","DGMAGN",167,16,9,1177,8.31776229812561,1.28637873754153,0,1.6,1.6848,0.36734693877551,8,0.000306823809052194,0.895516960483312,-0.428495169329818
"748","DGCHLN",157,16,9,1178,8.93484218793277,2.09036544850498,0,2.6,1.2144,0.33195020746888,8,0.000175373873427751,0.895516960483312,-0.987848725672899
"749","DGDIPL",164,16,9,1179,7.34944273889696,1.44717607973422,0,1.8,1.5111,0.3003003003003,8,0.000558693176190948,0.895516960483312,0.170831602379466
"750","DGSTRE",174,16,9,1181,8.99682565900715,1.36677740863787,0,1.7,1.7238,0.308555399719495,8,0.000350388729325542,0.895516960483312,-0.295725646906353
"751","FDFIES",216,18,9,1183,6.18828571410357,2.25116279069767,0,2.8,0.9176,0.38984051978736,8,0.000966982767158562,0.895516960483312,0.719411834077851
"752","FDPINT",229,18,9,1184,4.72960802815316,1.7687707641196,0,2.2,1.183,0.377844568484328,8,0.00232380905219372,0.895516960483312,1.59619411088392
"753","FDFRMO",217,18,9,1187,5.81225265625233,1.60797342192691,0,2,1.3774,0.345911949685535,8,0.00419455036149351,0.895516960483312,2.18677258848448
"754","FDMUST",228,18,9,1190,6.18966312457189,1.44717607973422,0,1.8,1.224,0.361990950226244,8,0.00376415024264633,0.895516960483312,2.07850857531134
"755","FDGRNA",221,18,9,1193,6.58635733944792,1.44717607973422,0,1.8,1.4652,0.313105229180116,8,0.00175469198771912,0.895516960483312,1.31527977463946
"756","FDLTD2",223,18,9,1195,7.79710114110082,1.12558139534884,0,1.4,1.738,0.345993756503642,8,0.000330543725859166,0.895516960483312,-0.354029887598127
"757","FDTHNB",235,18,9,1197,8.71583392346996,1.12558139534884,0,1.4,1.7222,0.34163883894169,8,0.00267032286817867,0.895516960483312,1.73518582821057
"758","LCVERS",283,18,9,1198,18.9568807554259,1.12558139534884,1,1.4,1.5075,0.352877307274701,8,0.000168193522828563,0.895516960483312,-1.02965360223522
"759","LCCONT",277,18,9,1199,16.6566052733322,0.964784053156146,1,1.2,1.864,0.342009034200903,8,0.00075266168168763,0.895516960483312,0.468846992645166
"760","LCMARK",278,18,9,1200,18.9679000391724,0.964784053156146,1,1.2,1.848,0.346480714752669,8,0.000704268594632069,0.895516960483312,0.402390969576886
"761","MCBOBC",317,18,9,1201,5.65247304192726,1.7687707641196,0,2.2,1.19,0.363036303630363,8,0.000553060314945033,0.895516960483312,0.160698223907034
"762","MCCAPR",318,18,9,1204,6.71032428159668,1.60797342192691,0,2,1.26,0.345368916797488,8,0.001124715261959,0.895516960483312,0.87051634183785
"763","MCZEPH",336,18,9,1207,6.01886422650027,1.60797342192691,0,2,1.3774,0.341085271317829,8,0.00122975883925919,0.895516960483312,0.959804523215697
"764","MCMONA",329,18,9,1211,6.66762455707878,1.44717607973422,0,1.8,1.485,0.311796849887496,8,0.000685191145884916,0.895516960483312,0.374929004139408
"765","MCCOUG",321,18,9,1213,7.60839590694104,1.12558139534884,0,1.4,1.738,0.34608378870674,8,0.00154921016143409,0.895516960483312,1.19073166648393
"766","MCMARQ",327,18,9,1214,8.79710114110082,1.20598006644518,0,1.5,1.6536,0.362665167275794,8,0.00117180845795781,0.895516960483312,0.911534684719469
"767","ODSTRF",382,19,9,1215,5.88801023200991,1.92956810631229,0,2.4,1.188,0.33457249070632,8,0.000230402594830148,0.895516960483312,-0.714940649242504
"768","ODOMEG",380,19,9,1218,5.89627469481982,1.44717607973422,0,1.8,1.46,0.368826170622194,8,0.000620208972962266,0.895516960483312,0.275287634129977
"769","ODCUTL",376,19,9,1220,6.93897441933773,1.44717607973422,0,1.8,1.4256,0.373376623376623,8,0.00140468703575319,0.895516960483312,1.09280096631726
"770","ODDELT",377,19,9,1226,8.55605430914489,1.44717607973422,0,1.8,1.6786,0.329701834862385,8,0.00276937456670298,0.895516960483312,1.77160794520907
"771","OD98  ",370,19,9,1230,12.1139055488143,1.20598006644518,1,1.5,1.7017,0.415584415584416,8,0.00113988065762108,0.895516960483312,0.883910009326798
"772","ODTORN",385,19,9,1232,14.750269185178,1.28637873754153,1,1.6,1.4832,0.442240686143125,8,0.000579937110032683,0.895516960483312,0.208150826398821
"773","PLCHAM",407,16,9,1235,6.09462180225784,2.73355481727575,0,3.4,0.9891,0.404624277456647,8,0.000334641477666634,0.895516960483312,-0.34170909746986
"774","PLHORI",413,16,9,1236,6.1552278628639,2.00996677740864,0,2.5,1.1055,0.327868852459016,8,0.00181662870159453,0.895516960483312,1.34996886028152
"775","PLARRO",404,16,9,1237,6.40040692622478,2.25116279069767,0,2.8,1.0752,0.366666666666667,8,0.000270241160740814,0.895516960483312,-0.555454092012106
"776","PLVOLA",422,16,9,1239,6.20343722925509,1.44717607973422,0,1.8,1.4746,0.321027287319422,8,0.00206857234822224,0.895516960483312,1.47984512118242
"777","PLSAPO",417,16,9,1242,8.93346477746445,2.09036544850498,0,2.6,1.2328,0.435684647302905,8,0.000152545310488264,0.895516960483312,-1.12730717041195
"778","PTSUNB",464,19,9,1243,6.89214246341487,1.92956810631229,0,2.4,1.267,0.352526439482961,8,0.00110313707041696,0.895516960483312,0.851144441798387
"779","PTPHOE",462,19,9,1245,5.76955293173442,1.36677740863787,0,1.7,1.4892,0.361976707585773,8,0.00100100277310092,0.895516960483312,0.753988709357526
"780","PTLEMA",459,19,9,1247,7.07120582429641,1.44717607973422,0,1.8,1.4527,0.378040762656147,8,0.00142360354560761,0.895516960483312,1.10617780394108
"781","PTFIRB",452,19,9,1250,7.24475954330467,1.28637873754153,0,1.6,1.4527,0.353085661651827,8,0.00184721947113004,0.895516960483312,1.36666795858922
"782","PTGRNP",457,19,9,1258,7.51197717415867,1.44717607973422,0,1.8,1.4965,0.367882277671145,8,0.00217357878577795,0.895516960483312,1.52936145783249
"783","AD5000",8,7,9,1813,13.3948972843515,1.28637873754153,0,1.6,1.33,0.392829900839054,8,0.000350054471625235,0.895516960483312,-0.296680064695623
"784","ADFOX ",14,7,9,1814,8.87699094826335,1.84916943521595,0,2.3,1.0899,0.378640776699029,8,7.61488560958701e-05,0.895516960483312,-1.8220787827781
"785","BW528I",66,8,9,1815,21.3563297912386,1.36677740863787,1,1.7,1.292,0.509036144578313,8,8.51490541745073e-05,0.895516960483312,-1.71036554099426
"786","BW320I",57,8,9,1816,13.4086713890347,1.52757475083056,0,1.9,1.1392,0.434782608695652,8,0.000292215509557294,0.895516960483312,-0.477277263809409
"787","DTB210",184,2,9,1818,6.32051711906225,2.17076411960133,0,2.7,1.0395,0.331801939765186,8,0.00268411409329504,0.895516960483312,1.74033716558288
"788","DTHN31",193,2,9,1820,6.65109563145894,2.17076411960133,0,2.7,1.0176,0.336787564766839,8,0.00100537288303456,0.895516960483312,0.758344939289989
"789","DTHLA5",190,2,9,1821,7.27093034220274,1.92956810631229,0,2.4,1.071,0.474751834268451,8,0.000667884024957908,0.895516960483312,0.349345702846839
"790","DTHLG8",192,2,9,1822,11.1965501769135,1.60797342192691,0,2,1.1895,0.583996966249526,8,0.00014999504803407,0.895516960483312,-1.14416655983934
"791","FT128 ",241,17,9,1823,5.19930499785013,1.68837209302326,0,2.1,0.9796,0.316062176165803,8,0.000104474101218184,0.895516960483312,-1.5058296348285
"792","FTSTRA",246,17,9,1825,6.19241794550853,2.25116279069767,0,2.8,1.0465,0.345,8,0.000152087253639695,0.895516960483312,-1.13031444703119
